热功率（MW）915.010925,电功率（MW）299.991913,主回路1冷却剂流量（kg/s）3612.538574,主回路2冷却剂流量（kg/s）3615.324707,主回路1热管段冷却剂温度（℃）306.852814,主回路2热管段冷却剂温度（℃）306.851501,主回路1冷管段冷却剂温度（℃）283.405212,主回路2冷管段冷却剂温度（℃）283.398712,主回路1蒸汽发生器二次侧压力（MPa）5.842700,主回路2蒸汽发生器二次侧压力（MPa）5.829300,主回路1蒸汽发生器水位（m）10.473400,主回路2蒸汽发生器水位（m）10.480000,主回路1蒸汽发生器给水流量（kg/s）246.581894,主回路2蒸汽发生器给水流量（kg/s）246.011307,与前值相同，未使用,与前值相同，未使用,主回路1蒸汽发生器给水温度（℃）212.815598,主回路2蒸汽发生器给水温度（℃）212.814499,恒定量，未使用,恒定量，未使用,主回路1蒸汽发生器蒸汽出口流量（kg/s）244.279297,主回路2蒸汽发生器蒸汽出口流量（kg/s）243.720703,主回路1蒸汽发生器蒸汽出口温度（℃）273.898285,主回路2蒸汽发生器蒸汽出口温度（℃）273.749512,稳压器压力（MPa）15.265100,稳压器水位（m）5.402600,好像是稳压器加热功率，因为变化观察不到规律，未使用,稳压器蒸汽空间温度（℃）357.856293,稳压器水空间温度（℃）337.480011
915.004578,300.006409,3612.525391,3615.363770,306.853790,306.851715,283.405396,283.398895,5.843000,5.829300,10.472900,10.479400,246.562698,246.013397,246.561493,246.009995,212.815399,212.814194,18.000000,18.000000,244.354202,243.779907,273.901093,273.749115,15.265900,5.402500,130.921799,357.842102,337.486511
914.997314,300.004486,3612.529053,3615.241699,306.853088,306.851593,283.405212,283.398712,5.842900,5.829500,10.472900,10.479400,246.559006,246.004807,246.561707,246.002106,212.815399,212.814194,18.000000,18.000000,244.353806,243.785995,273.899200,273.750885,15.265800,5.402400,130.919006,357.883698,337.486786
914.989380,300.007813,3612.549805,3615.266357,306.853088,306.851410,283.405304,283.398804,5.842400,5.829600,10.472800,10.479500,246.582001,245.991898,246.585205,245.989304,212.815506,212.814301,18.000000,18.000000,244.281204,243.739899,273.895813,273.752502,15.266000,5.402400,130.943298,357.896393,337.487000
915.003784,300.004700,3612.555176,3615.351807,306.853394,306.851501,283.405396,283.398987,5.842900,5.828900,10.473000,10.479300,246.571304,246.000107,246.566101,246.009796,212.815598,212.814407,18.000000,18.000000,244.297104,243.729401,273.900085,273.744110,15.266200,5.402400,130.860306,357.862305,337.487488
915.006714,300.004608,3612.514893,3615.325684,306.854187,306.851593,283.405396,283.399109,5.843000,5.829200,10.473000,10.479400,246.556702,246.022598,246.556503,246.017395,212.815704,212.814499,18.000000,18.000000,244.332001,243.750793,273.901001,273.749115,15.266100,5.402500,130.661499,357.829498,337.486511
915.007385,300.006500,3612.515381,3615.276611,306.853790,306.851501,283.405304,283.398895,5.842400,5.829500,10.472800,10.479400,246.569000,246.002701,246.576294,245.998398,212.815704,212.814499,18.000000,18.000000,244.292801,243.740906,273.894806,273.750885,15.265800,5.402400,130.546997,357.858704,337.485992
914.999573,300.003998,3612.541504,3615.239990,306.853088,306.851410,283.405212,283.398712,5.842800,5.829500,10.472900,10.479400,246.579498,245.992706,246.574905,245.993393,212.815598,212.814499,18.000000,18.000000,244.334503,243.781693,273.899689,273.750000,15.265800,5.402400,130.627197,357.896210,337.486298
915.007813,300.008301,3612.548340,3615.328613,306.852997,306.851593,283.405304,283.398895,5.843000,5.828800,10.473000,10.479200,246.562103,246.012894,246.557800,246.020798,212.815704,212.814499,18.000000,18.000000,244.290405,243.704803,273.901611,273.743896,15.266100,5.402400,130.611404,357.866486,337.486786
915.008484,300.003113,3612.526611,3615.333008,306.853607,306.851807,283.405609,283.398987,5.843100,5.829300,10.473000,10.479400,246.554703,246.016800,246.554901,246.011902,212.815704,212.814499,18.000000,18.000000,244.357193,243.776901,273.902802,273.749512,15.266100,5.402500,130.445496,357.838898,337.486511
915.001892,300.009308,3612.518066,3615.266846,306.853394,306.851715,283.405487,283.398804,5.843200,5.829300,10.473000,10.479400,246.553696,246.005096,246.552505,246.005798,212.815704,212.814499,18.000000,18.000000,244.360397,243.781204,273.903412,273.747894,15.265900,5.402400,130.320999,357.863190,337.486206
