热功率（MW）915.010925,电功率（MW）299.991913,主回路1冷却剂流量（kg/s）3612.538574,主回路2冷却剂流量（kg/s）3615.324707,主回路1热管段冷却剂温度（℃）306.852814,主回路2热管段冷却剂温度（℃）306.851501,主回路1冷管段冷却剂温度（℃）283.405212,主回路2冷管段冷却剂温度（℃）283.398712,主回路1蒸汽发生器二次侧压力（MPa）5.842700,主回路2蒸汽发生器二次侧压力（MPa）5.829300,主回路1蒸汽发生器水位（m）10.473400,主回路2蒸汽发生器水位（m）10.480000,主回路1蒸汽发生器给水流量（kg/s）246.581894,主回路2蒸汽发生器给水流量（kg/s）246.011307,与前值相同，未使用,与前值相同，未使用,主回路1蒸汽发生器给水温度（℃）212.815598,主回路2蒸汽发生器给水温度（℃）212.814499,恒定量，未使用,恒定量，未使用,主回路1蒸汽发生器蒸汽出口流量（kg/s）244.279297,主回路2蒸汽发生器蒸汽出口流量（kg/s）243.720703,主回路1蒸汽发生器蒸汽出口温度（℃）273.898285,主回路2蒸汽发生器蒸汽出口温度（℃）273.749512,稳压器压力（MPa）15.265100,稳压器水位（m）5.402600,好像是稳压器加热功率，因为变化观察不到规律，未使用,稳压器蒸汽空间温度（℃）357.856293,稳压器水空间温度（℃）337.480011
915.017883,300.017395,3612.518066,3615.199463,306.852386,306.851105,283.404510,283.398193,5.843000,5.829500,10.473900,10.480300,246.570999,246.005005,246.568298,246.002899,212.815399,212.814194,18.000000,18.000000,244.391998,243.828796,273.901398,273.751312,15.263900,5.402700,136.702499,357.853088,337.471893
915.021729,299.993988,3612.534424,3615.240723,306.852112,306.851013,283.404388,283.398102,5.842600,5.828900,10.473800,10.480200,246.564697,246.010101,246.568298,246.016006,212.815598,212.814407,18.000000,18.000000,244.275101,243.702805,273.896393,273.744110,15.264100,5.402700,136.839905,357.859192,337.472809
915.022278,300.017303,3612.526855,3615.310547,306.852814,306.851105,283.404388,283.398285,5.842700,5.829300,10.473800,10.480300,246.582504,246.017899,246.580704,246.012802,212.815308,212.814102,18.000000,18.000000,244.278000,243.715607,273.898285,273.749115,15.264100,5.402700,136.745499,357.825592,337.472412
915.021729,299.989410,3612.518799,3615.205566,306.852692,306.851105,283.404388,283.398102,5.842900,5.829500,10.473900,10.480400,246.569504,246.005203,246.567993,246.003601,212.815399,212.814194,18.000000,18.000000,244.365601,243.801804,273.900787,273.751099,15.264000,5.402700,136.716797,357.853699,337.472504
915.020386,300.021912,3612.532715,3615.259033,306.852112,306.851105,283.404510,283.398285,5.842800,5.829600,10.473900,10.480500,246.565903,245.999100,246.568497,245.997498,212.815399,212.814194,18.000000,18.000000,244.360107,243.801300,273.898712,273.752686,15.264200,5.402600,136.811295,357.858490,337.472992
915.019287,299.997101,3612.540283,3615.404541,306.852814,306.851105,283.404510,283.398285,5.842400,5.829100,10.473800,10.480300,246.587799,245.992203,246.588104,246.000198,212.815598,212.814407,18.000000,18.000000,244.235992,243.689896,273.895294,273.745392,15.264400,5.402700,136.782700,357.834503,337.472412
915.015991,300.008392,3612.515625,3615.309814,306.853088,306.851288,283.404694,283.398499,5.842900,5.829000,10.473900,10.480300,246.568802,246.027603,246.565796,246.025497,212.815598,212.814407,18.000000,18.000000,244.281204,243.700500,273.900299,273.746887,15.264200,5.402700,136.696793,357.823486,337.472290
915.021423,300.003387,3612.518799,3615.194580,306.852509,306.851105,283.404297,283.398102,5.843000,5.829400,10.473900,10.480400,246.563705,246.009003,246.562698,246.007004,212.815506,212.814301,18.000000,18.000000,244.378799,243.809601,273.900787,273.751404,15.264100,5.402700,136.699707,357.859711,337.472412
915.023682,300.006500,3612.531982,3615.181885,306.852386,306.851105,283.404388,283.398102,5.842400,5.829600,10.473800,10.480400,246.576599,245.996704,246.584198,245.993698,212.815598,212.814407,18.000000,18.000000,244.281204,243.739304,273.894104,273.752686,15.264100,5.402600,136.786896,357.875305,337.473206
915.024475,300.010712,3612.545410,3615.318115,306.852997,306.851196,283.404510,283.398285,5.842800,5.828900,10.473900,10.480200,246.582993,245.998795,246.575104,246.009506,212.815506,212.814407,18.000000,18.000000,244.281799,243.715195,273.899597,273.743286,15.264300,5.402700,136.811295,357.849487,337.473785
915.021423,299.995789,3612.526611,3615.319336,306.853394,306.851196,283.404510,283.398285,5.843000,5.829200,10.473900,10.480300,246.562500,246.026306,246.561707,246.020706,212.815598,212.814407,18.000000,18.000000,244.330597,243.750198,273.902100,273.749695,15.264400,5.402700,136.745499,357.821014,337.473297
915.021973,300.017212,3612.523193,3615.254150,306.852509,306.851288,283.404510,283.398102,5.843200,5.829500,10.473900,10.480300,246.558701,246.007202,246.557999,246.005203,212.815506,212.814301,18.000000,18.000000,244.395401,243.822601,273.903290,273.751587,15.264100,5.402700,136.659607,357.856812,337.473206
915.020508,299.999298,3612.535400,3615.322021,306.852814,306.851196,283.404602,283.398285,5.843000,5.829100,10.473800,10.480200,246.554199,246.005707,246.556396,246.010406,212.815704,212.814499,18.000000,18.000000,244.289307,243.712296,273.897491,273.744904,15.264300,5.402700,136.786896,357.846313,337.473694
915.019714,300.016998,3612.517334,3615.318359,306.853790,306.851288,283.404694,283.398285,5.842300,5.829100,10.473700,10.480300,246.583496,246.021103,246.587296,246.018005,212.815598,212.814407,18.000000,18.000000,244.209793,243.649902,273.896210,273.748199,15.264400,5.402700,136.714005,357.821503,337.473389
915.021179,299.989899,3612.512695,3615.244141,306.852692,306.851288,283.404694,283.398193,5.842900,5.829500,10.473800,10.480300,246.571503,246.006607,246.568405,246.004700,212.815598,212.814407,18.000000,18.000000,244.362198,243.799393,273.899200,273.751007,15.264200,5.402600,136.656799,357.851288,337.472992
915.025330,300.019501,3612.531738,3615.219482,306.852386,306.851288,283.404388,283.398102,5.842400,5.829000,10.473700,10.480100,246.580399,246.002304,246.584000,246.006805,212.815399,212.814194,18.000000,18.000000,244.255005,243.698593,273.895111,273.744690,15.264100,5.402600,136.733994,357.868195,337.473999
915.019470,299.993286,3612.529785,3615.312256,306.852692,306.851288,283.404510,283.398285,5.842800,5.829200,10.473800,10.480200,246.573395,246.020706,246.570297,246.017899,212.815399,212.814194,18.000000,18.000000,244.315308,243.743500,273.899902,273.748688,15.264400,5.402700,136.782700,357.834015,337.474213
915.017212,300.009705,3612.518799,3615.249512,306.852692,306.851288,283.404510,283.398285,5.843000,5.829400,10.473800,10.480300,246.566803,246.008301,246.564407,246.007401,212.815399,212.814102,18.000000,18.000000,244.375702,243.805893,273.902100,273.750610,15.264300,5.402600,136.662506,357.850006,337.473785
915.017029,300.008911,3612.532471,3615.245117,306.852295,306.851288,283.404602,283.398285,5.843100,5.829500,10.473900,10.480300,246.559998,246.003906,246.559296,246.002899,212.815399,212.814194,18.000000,18.000000,244.376602,243.805603,273.903412,273.750610,15.264200,5.402600,136.703995,357.865509,337.474396
915.017090,300.003510,3612.544434,3615.327881,306.852814,306.851196,283.404694,283.398407,5.842500,5.828800,10.473700,10.480200,246.558395,246.014099,246.565506,246.019501,212.815598,212.814407,18.000000,18.000000,244.213699,243.638199,273.894012,273.743408,15.264600,5.402600,136.719696,357.854614,337.474487
915.010925,300.011902,3612.531250,3615.350830,306.853302,306.851288,283.404785,283.398407,5.842700,5.829300,10.473800,10.480300,246.585403,246.014801,246.581696,246.009598,212.815506,212.814301,18.000000,18.000000,244.306793,243.746796,273.899994,273.749786,15.264600,5.402700,136.698303,357.828400,337.474396
915.023682,299.991089,3612.517822,3615.255615,306.852600,306.851288,283.404602,283.398285,5.842700,5.829000,10.473700,10.480100,246.566498,246.009598,246.567505,246.013702,212.815598,212.814407,18.000000,18.000000,244.295502,243.724106,273.896393,273.744598,15.264300,5.402600,136.556595,357.849701,337.474396
915.026184,300.021088,3612.538086,3615.243408,306.852203,306.851196,283.404510,283.398285,5.842600,5.829200,10.473700,10.480200,246.581604,246.017899,246.581894,246.013901,212.815308,212.814102,18.000000,18.000000,244.298401,243.736694,273.898193,273.748810,15.264300,5.402600,136.655304,357.864288,337.475189
915.024170,299.983307,3612.526367,3615.362061,306.852692,306.851288,283.404602,283.398407,5.843000,5.829400,10.473800,10.480300,246.570801,246.005997,246.568207,246.004807,212.815506,212.814301,18.000000,18.000000,244.364594,243.799500,273.901398,273.750885,15.264600,5.402700,136.643906,357.830200,337.474792
