热功率（MW）915.010925,电功率（MW）299.991913,主回路1冷却剂流量（kg/s）3612.538574,主回路2冷却剂流量（kg/s）3615.324707,主回路1热管段冷却剂温度（℃）306.852814,主回路2热管段冷却剂温度（℃）306.851501,主回路1冷管段冷却剂温度（℃）283.405212,主回路2冷管段冷却剂温度（℃）283.398712,主回路1蒸汽发生器二次侧压力（MPa）5.842700,主回路2蒸汽发生器二次侧压力（MPa）5.829300,主回路1蒸汽发生器水位（m）10.473400,主回路2蒸汽发生器水位（m）10.480000,主回路1蒸汽发生器给水流量（kg/s）246.581894,主回路2蒸汽发生器给水流量（kg/s）246.011307,与前值相同，未使用,与前值相同，未使用,主回路1蒸汽发生器给水温度（℃）212.815598,主回路2蒸汽发生器给水温度（℃）212.814499,恒定量，未使用,恒定量，未使用,主回路1蒸汽发生器蒸汽出口流量（kg/s）244.279297,主回路2蒸汽发生器蒸汽出口流量（kg/s）243.720703,主回路1蒸汽发生器蒸汽出口温度（℃）273.898285,主回路2蒸汽发生器蒸汽出口温度（℃）273.749512,稳压器压力（MPa）15.265100,稳压器水位（m）5.402600,好像是稳压器加热功率，因为变化观察不到规律，未使用,稳压器蒸汽空间温度（℃）357.856293,稳压器水空间温度（℃）337.480011
915.022278,299.999603,3612.537598,3615.271240,306.852112,306.851105,283.404388,283.398102,5.842900,5.829400,10.473900,10.480300,246.576004,246.009094,246.572006,246.006897,212.815399,212.814194,18.000000,18.000000,244.355194,243.792007,273.900299,273.750214,15.264100,5.402700,136.821304,357.863312,337.472504
915.021729,299.980408,3612.527100,3615.299316,306.852509,306.851013,283.404510,283.398193,5.843000,5.829600,10.473900,10.480400,246.567001,246.002197,246.565903,246.000702,212.815399,212.814194,18.000000,18.000000,244.368896,243.805695,273.901398,273.752106,15.264200,5.402700,136.752594,357.832886,337.472595
915.020386,300.010895,3612.513916,3615.354736,306.853394,306.851288,283.404694,283.398407,5.842400,5.829700,10.473800,10.480400,246.574493,245.994202,246.582199,245.990707,212.815399,212.814194,18.000000,18.000000,244.309402,243.764603,273.894501,273.752289,15.264100,5.402700,136.733994,357.821594,337.471802
915.019287,299.979492,3612.527344,3615.267822,306.852997,306.851196,283.404510,283.398407,5.842800,5.828700,10.473900,10.480200,246.582703,246.012299,246.574799,246.022903,212.815598,212.814499,18.000000,18.000000,244.217606,243.647705,273.898895,273.742401,15.264000,5.402700,136.776901,357.862701,337.472412
915.015991,300.015411,3612.544189,3615.329346,306.852386,306.851196,283.404388,283.398285,5.843000,5.829400,10.473900,10.480300,246.564896,246.019196,246.564697,246.012695,212.815506,212.814301,18.000000,18.000000,244.362503,243.787796,273.901215,273.749908,15.264300,5.402700,136.801300,357.855591,337.472900
915.021423,299.995209,3612.537354,3615.363281,306.853394,306.851196,283.404510,283.398285,5.842700,5.829600,10.473800,10.480400,246.564407,246.003601,246.569199,246.000107,212.815598,212.814407,18.000000,18.000000,244.345993,243.784897,273.897614,273.752014,15.264400,5.402700,136.752594,357.830414,337.473206
915.023682,300.019012,3612.520752,3615.333496,306.853210,306.851105,283.404602,283.398285,5.842500,5.829500,10.473800,10.480300,246.589493,245.990997,246.589005,245.991898,212.815506,212.814301,18.000000,18.000000,244.285797,243.745804,273.896606,273.750397,15.264100,5.402700,136.648193,357.825592,337.472687
915.024475,299.994598,3612.510498,3615.219971,306.853699,306.851196,283.404510,283.398285,5.842900,5.828800,10.473900,10.480200,246.568893,246.019897,246.564194,246.026596,212.815598,212.814407,18.000000,18.000000,244.268005,243.686798,273.900391,273.743713,15.264000,5.402700,136.682495,357.848602,337.472412
915.021423,300.011688,3612.532227,3615.203857,306.852692,306.851105,283.404510,283.398285,5.843100,5.829400,10.473900,10.480300,246.560806,246.014297,246.559692,246.009903,212.815506,212.814301,18.000000,18.000000,244.376999,243.800797,273.902802,273.750610,15.264200,5.402600,136.779800,357.868896,337.473389
915.021973,300.005798,3612.529297,3615.391113,306.852814,306.851196,283.404602,283.398285,5.843300,5.829500,10.474000,10.480300,246.557693,246.003494,246.556198,246.003296,212.815598,212.814407,18.000000,18.000000,244.385605,243.812302,273.904388,273.750885,15.264400,5.402700,136.733994,357.826813,337.473114
