热功率（MW）915.010925,电功率（MW）299.991913,主回路1冷却剂流量（kg/s）3612.538574,主回路2冷却剂流量（kg/s）3615.324707,主回路1热管段冷却剂温度（℃）306.852814,主回路2热管段冷却剂温度（℃）306.851501,主回路1冷管段冷却剂温度（℃）283.405212,主回路2冷管段冷却剂温度（℃）283.398712,主回路1蒸汽发生器二次侧压力（MPa）5.842700,主回路2蒸汽发生器二次侧压力（MPa）5.829300,主回路1蒸汽发生器水位（m）10.473400,主回路2蒸汽发生器水位（m）10.480000,主回路1蒸汽发生器给水流量（kg/s）246.581894,主回路2蒸汽发生器给水流量（kg/s）246.011307,与前值相同，未使用,与前值相同，未使用,主回路1蒸汽发生器给水温度（℃）212.815598,主回路2蒸汽发生器给水温度（℃）212.814499,恒定量，未使用,恒定量，未使用,主回路1蒸汽发生器蒸汽出口流量（kg/s）244.279297,主回路2蒸汽发生器蒸汽出口流量（kg/s）243.720703,主回路1蒸汽发生器蒸汽出口温度（℃）273.898285,主回路2蒸汽发生器蒸汽出口温度（℃）273.749512,稳压器压力（MPa）15.265100,稳压器水位（m）5.402600,好像是稳压器加热功率，因为变化观察不到规律，未使用,稳压器蒸汽空间温度（℃）357.856293,稳压器水空间温度（℃）337.480011
914.994690,300.013794,3612.546875,3615.307861,306.852203,306.851105,283.404907,283.398804,5.842400,5.828800,10.472400,10.478900,246.561295,246.016296,246.567505,246.019699,212.815704,212.814499,18.000000,18.000000,244.234497,243.658401,273.894592,273.743408,15.266200,5.402300,126.491501,357.885101,337.490601
914.996216,299.996796,3612.535156,3615.381836,306.852905,306.851288,283.405090,283.398895,5.842800,5.829300,10.472500,10.479000,246.577805,246.008499,246.573395,246.005402,212.815796,212.814606,18.000000,18.000000,244.326706,243.764404,273.899506,273.749298,15.266300,5.402400,126.341301,357.845612,337.489990
914.999573,300.007599,3612.527588,3615.206299,306.852509,306.851105,283.404999,283.398895,5.843000,5.829500,10.472500,10.479100,246.564301,245.999802,246.562805,245.998398,212.815704,212.814499,18.000000,18.000000,244.376801,243.813797,273.900085,273.751495,15.266100,5.402400,126.201202,357.880005,337.490204
914.997925,300.010712,3612.546875,3615.271484,306.852509,306.851196,283.404999,283.398895,5.842300,5.829300,10.472400,10.479000,246.573502,245.992096,246.579605,245.993103,212.815704,212.814499,18.000000,18.000000,244.267395,243.719406,273.893890,273.747192,15.266200,5.402300,126.252701,357.883301,337.490814
914.998291,299.998291,3612.537354,3615.338867,306.853088,306.851288,283.405090,283.398895,5.842800,5.828800,10.472500,10.478900,246.574203,246.015594,246.567993,246.020096,212.815796,212.814697,18.000000,18.000000,244.264206,243.688507,273.899414,273.745789,15.266400,5.402400,126.165398,357.849609,337.490387
914.993774,300.011200,3612.530762,3615.367676,306.854187,306.851410,283.405090,283.398895,5.843000,5.829300,10.472500,10.479000,246.561996,246.008698,246.561203,246.005493,212.815704,212.814499,18.000000,18.000000,244.376404,243.805405,273.901215,273.749786,15.266200,5.402400,125.996597,357.844299,337.489807
915.001282,300.000305,3612.530518,3615.228760,306.852692,306.851410,283.404907,283.398804,5.842400,5.829500,10.472400,10.479100,246.565903,245.999298,246.573898,245.995804,212.815796,212.814606,18.000000,18.000000,244.289597,243.739304,273.893707,273.751190,15.266000,5.402400,125.958000,357.884003,337.490112
914.995300,300.014008,3612.547607,3615.243896,306.852386,306.851410,283.405090,283.398895,5.842700,5.829600,10.472500,10.479100,246.584793,245.989502,246.580002,245.989502,212.815704,212.814499,18.000000,18.000000,244.329605,243.784500,273.898987,273.752289,15.266200,5.402300,125.986603,357.884888,337.491089
914.987976,299.998810,3612.543457,3615.327881,306.853302,306.851288,283.404999,283.398804,5.842900,5.829000,10.472600,10.478800,246.567093,245.997604,246.562698,246.006699,212.815903,212.814697,18.000000,18.000000,244.298203,243.724503,273.900787,273.743408,15.266300,5.402400,125.945099,357.851410,337.490692
914.984802,300.013397,3612.529541,3615.276367,306.852509,306.851288,283.404907,283.398712,5.843100,5.829100,10.472500,10.478900,246.552597,246.024704,246.551804,246.020599,212.815796,212.814606,18.000000,18.000000,244.328705,243.742004,273.901215,273.748413,15.266100,5.402400,125.744797,357.867004,337.490204
