热功率（MW）915.010925,电功率（MW）299.991913,主回路1冷却剂流量（kg/s）3612.538574,主回路2冷却剂流量（kg/s）3615.324707,主回路1热管段冷却剂温度（℃）306.852814,主回路2热管段冷却剂温度（℃）306.851501,主回路1冷管段冷却剂温度（℃）283.405212,主回路2冷管段冷却剂温度（℃）283.398712,主回路1蒸汽发生器二次侧压力（MPa）5.842700,主回路2蒸汽发生器二次侧压力（MPa）5.829300,主回路1蒸汽发生器水位（m）10.473400,主回路2蒸汽发生器水位（m）10.480000,主回路1蒸汽发生器给水流量（kg/s）246.581894,主回路2蒸汽发生器给水流量（kg/s）246.011307,与前值相同，未使用,与前值相同，未使用,主回路1蒸汽发生器给水温度（℃）212.815598,主回路2蒸汽发生器给水温度（℃）212.814499,恒定量，未使用,恒定量，未使用,主回路1蒸汽发生器蒸汽出口流量（kg/s）244.279297,主回路2蒸汽发生器蒸汽出口流量（kg/s）243.720703,主回路1蒸汽发生器蒸汽出口温度（℃）273.898285,主回路2蒸汽发生器蒸汽出口温度（℃）273.749512,稳压器压力（MPa）15.265100,稳压器水位（m）5.402600,好像是稳压器加热功率，因为变化观察不到规律，未使用,稳压器蒸汽空间温度（℃）357.856293,稳压器水空间温度（℃）337.480011
914.989014,300.010712,3612.553223,3615.317627,306.852203,306.850800,283.404694,283.398590,5.842400,5.829000,10.472200,10.478700,246.580597,245.998001,246.580994,246.002106,212.815704,212.814499,18.000000,18.000000,244.292099,243.740402,273.894592,273.746613,15.266200,5.402300,123.779297,357.872711,337.491791
914.994385,299.998108,3612.543701,3615.372559,306.853912,306.851013,283.404785,283.398712,5.842800,5.829000,10.472300,10.478700,246.566498,246.019806,246.563995,246.018707,212.815796,212.814606,18.000000,18.000000,244.290802,243.714096,273.898987,273.745087,15.266100,5.402400,123.566200,357.834595,337.491302
914.981689,300.008911,3612.529053,3615.289795,306.852692,306.850891,283.404694,283.398590,5.842900,5.829300,10.472300,10.478800,246.561096,246.008606,246.560303,246.006805,212.815796,212.814606,18.000000,18.000000,244.369293,243.796097,273.900513,273.748688,15.265800,5.402300,123.571899,357.858307,337.490601
914.979126,300.003296,3612.541504,3615.238037,306.852509,306.850800,283.404694,283.398590,5.842300,5.829300,10.472200,10.478800,246.571198,245.999603,246.577805,245.998001,212.815903,212.814697,18.000000,18.000000,244.303497,243.746994,273.894287,273.749115,15.266000,5.402300,123.606201,357.890686,337.490814
914.983215,300.007904,3612.542969,3615.320557,306.852203,306.850891,283.404785,283.398590,5.842700,5.828800,10.472300,10.478700,246.575195,246.012695,246.569000,246.018494,212.815903,212.814697,18.000000,18.000000,244.263702,243.695602,273.898102,273.743195,15.266000,5.402300,123.544701,357.860504,337.491394
914.982910,300.001007,3612.529297,3615.367676,306.852814,306.850800,283.404785,283.398590,5.842900,5.829200,10.472300,10.478700,246.561600,246.013107,246.560593,246.010101,212.815994,212.814804,18.000000,18.000000,244.350494,243.774796,273.900299,273.747894,15.265800,5.402400,123.395897,357.842010,337.490814
914.982971,300.007904,3612.536621,3615.258789,306.852386,306.850586,283.404694,283.398285,5.843000,5.829400,10.472300,10.478800,246.558807,246.004593,246.557999,246.003204,212.815903,212.814697,18.000000,18.000000,244.371902,243.800095,273.901398,273.749695,15.265900,5.402300,123.450302,357.884888,337.491089
914.980103,300.009491,3612.549805,3615.364258,306.852295,306.850708,283.404785,283.398407,5.842600,5.829100,10.472200,10.478700,246.559601,246.000107,246.564697,246.002899,212.816101,212.814896,18.000000,18.000000,244.303207,243.736801,273.895996,273.746094,15.266100,5.402300,123.421700,357.861908,337.491394
914.981873,300.005310,3612.532471,3615.325684,306.853088,306.850708,283.404907,283.398499,5.842500,5.828900,10.472200,10.478700,246.578903,246.018494,246.576599,246.018799,212.816101,212.814896,18.000000,18.000000,244.215500,243.647202,273.896912,273.745209,15.265800,5.402400,123.218498,357.841003,337.491089
914.983093,300.003113,3612.523193,3615.226318,306.852692,306.850708,283.404785,283.398407,5.842700,5.829300,10.472100,10.478700,246.565399,246.006195,246.566299,246.003403,212.815994,212.814804,18.000000,18.000000,244.356598,243.791397,273.897614,273.749390,15.265700,5.402400,123.232803,357.867401,337.490906
914.981323,300.006409,3612.541504,3615.218994,306.851715,306.850586,283.404602,283.398285,5.842400,5.829500,10.472100,10.478800,246.582001,245.993500,246.584198,245.991592,212.815903,212.814697,18.000000,18.000000,244.299805,243.756195,273.895111,273.750702,15.265900,5.402300,123.294403,357.883911,337.491791
914.984070,300.007294,3612.540527,3615.322754,306.852203,306.850708,283.404694,283.398407,5.842800,5.828700,10.472200,10.478500,246.569702,246.008804,246.564606,246.018295,212.815903,212.814697,18.000000,18.000000,244.283295,243.708298,273.898987,273.741791,15.266000,5.402300,123.139900,357.851013,337.491608
914.981079,300.002014,3612.522217,3615.351074,306.852997,306.850800,283.404694,283.398407,5.842900,5.829200,10.472200,10.478700,246.558701,246.018707,246.559006,246.012207,212.815903,212.814606,18.000000,18.000000,244.344894,243.766098,273.900696,273.748596,15.265700,5.402400,123.071198,357.838104,337.490601
914.974182,300.008514,3612.524658,3615.237061,306.853088,306.850586,283.404510,283.398285,5.843000,5.829400,10.472200,10.478700,246.557602,246.003799,246.556900,246.002701,212.815903,212.814697,18.000000,18.000000,244.374802,243.802994,273.901306,273.750092,15.265600,5.402300,123.058296,357.873291,337.490509
914.981628,300.006805,3612.545898,3615.258057,306.851898,306.850494,283.404510,283.398285,5.842300,5.829000,10.472100,10.478600,246.569305,245.999298,246.576401,246.002899,212.815994,212.814804,18.000000,18.000000,244.250000,243.692001,273.893097,273.744904,15.265900,5.402300,123.105499,357.890106,337.491302
914.989075,300.006287,3612.554688,3615.360107,306.851990,306.850494,283.404602,283.398285,5.842800,5.829000,10.472200,10.478600,246.574493,246.019806,246.568893,246.018707,212.815903,212.814697,18.000000,18.000000,244.269394,243.696198,273.898987,273.746185,15.266000,5.402300,122.999702,357.863708,337.491394
914.987122,299.999695,3612.537109,3615.365967,306.852112,306.850494,283.404602,283.398285,5.843000,5.829300,10.472200,10.478700,246.561707,246.006699,246.560104,246.005005,212.815903,212.814697,18.000000,18.000000,244.376297,243.804993,273.901093,273.749298,15.265700,5.402400,122.855202,357.843994,337.490906
