热功率（MW）915.010925,电功率（MW）299.991913,主回路1冷却剂流量（kg/s）3612.538574,主回路2冷却剂流量（kg/s）3615.324707,主回路1热管段冷却剂温度（℃）306.852814,主回路2热管段冷却剂温度（℃）306.851501,主回路1冷管段冷却剂温度（℃）283.405212,主回路2冷管段冷却剂温度（℃）283.398712,主回路1蒸汽发生器二次侧压力（MPa）5.842700,主回路2蒸汽发生器二次侧压力（MPa）5.829300,主回路1蒸汽发生器水位（m）10.473400,主回路2蒸汽发生器水位（m）10.480000,主回路1蒸汽发生器给水流量（kg/s）246.581894,主回路2蒸汽发生器给水流量（kg/s）246.011307,与前值相同，未使用,与前值相同，未使用,主回路1蒸汽发生器给水温度（℃）212.815598,主回路2蒸汽发生器给水温度（℃）212.814499,恒定量，未使用,恒定量，未使用,主回路1蒸汽发生器蒸汽出口流量（kg/s）244.279297,主回路2蒸汽发生器蒸汽出口流量（kg/s）243.720703,主回路1蒸汽发生器蒸汽出口温度（℃）273.898285,主回路2蒸汽发生器蒸汽出口温度（℃）273.749512,稳压器压力（MPa）15.265100,稳压器水位（m）5.402600,好像是稳压器加热功率，因为变化观察不到规律，未使用,稳压器蒸汽空间温度（℃）357.856293,稳压器水空间温度（℃）337.480011
915.000305,299.991791,3612.547119,3615.330078,306.852814,306.851593,283.405304,283.398895,5.843000,5.829300,10.473000,10.479400,246.553894,246.023697,246.556305,246.017303,212.815704,212.814499,18.000000,18.000000,244.298294,243.711304,273.901093,273.748108,15.266100,5.402400,131.160706,357.876495,337.487091
915.003174,299.996704,3612.526611,3615.368652,306.853394,306.851715,283.405304,283.398712,5.842400,5.829100,10.472800,10.479300,246.574799,246.003204,246.578705,246.005402,212.815598,212.814407,18.000000,18.000000,244.262299,243.703796,273.895294,273.745911,15.265900,5.402500,130.989105,357.843811,337.486603
915.004578,299.987305,3612.531738,3615.255859,306.853088,306.851593,283.405304,283.398712,5.842900,5.829100,10.472900,10.479300,246.567505,246.019302,246.564301,246.017502,212.815506,212.814301,18.000000,18.000000,244.302094,243.725800,273.900391,273.747498,15.265900,5.402400,131.063507,357.883514,337.486694
914.997314,299.995087,3612.547852,3615.311035,306.852692,306.851593,283.405212,283.398712,5.843100,5.829400,10.472900,10.479400,246.560593,246.007599,246.559204,246.006104,212.815399,212.814194,18.000000,18.000000,244.372192,243.799301,273.901886,273.749695,15.266100,5.402400,131.040604,357.879913,337.487305
914.989380,299.991699,3612.540771,3615.449463,306.854309,306.851715,283.405396,283.398895,5.842500,5.829500,10.472800,10.479500,246.567596,245.998703,246.575302,245.995193,212.815506,212.814301,18.000000,18.000000,244.301605,243.748306,273.894989,273.751709,15.266100,5.402500,130.831696,357.837189,337.487000
915.003784,299.996094,3612.523926,3615.347656,306.854492,306.851715,283.405487,283.398987,5.842800,5.829400,10.472900,10.479400,246.583099,245.989197,246.577499,245.992706,212.815598,212.814407,18.000000,18.000000,244.311707,243.764206,273.899200,273.749603,15.265800,5.402500,130.692993,357.840302,337.486206
915.006714,299.990997,3612.519531,3615.240234,306.854095,306.851501,283.405304,283.398987,5.843000,5.828800,10.473000,10.479300,246.561493,246.018707,246.558105,246.023499,212.815704,212.814499,18.000000,18.000000,244.280197,243.695908,273.901093,273.744385,15.265800,5.402400,130.761597,357.873901,337.486115
915.007385,299.993408,3612.541260,3615.230469,306.852997,306.851288,283.405212,283.398804,5.842800,5.829300,10.472900,10.479400,246.558304,246.011505,246.562393,246.007004,212.815598,212.814407,18.000000,18.000000,244.337708,243.765594,273.898285,273.749786,15.266000,5.402400,130.794495,357.900513,337.486511
914.999573,299.993286,3612.551270,3615.302490,306.852997,306.851410,283.405304,283.398895,5.842500,5.829500,10.472800,10.479500,246.581604,245.995499,246.582504,245.993896,212.815598,212.814499,18.000000,18.000000,244.291702,243.745407,273.896790,273.751709,15.266200,5.402400,130.710098,357.876892,337.487396
915.007813,299.992615,3612.531494,3615.347900,306.854095,306.851593,283.405487,283.398987,5.842900,5.829100,10.472900,10.479300,246.570496,245.996994,246.566299,246.004105,212.815704,212.814499,18.000000,18.000000,244.323196,243.759094,273.900299,273.746002,15.266100,5.402400,130.474106,357.840088,337.486603
915.008484,299.995605,3612.522705,3615.261719,306.853485,306.851715,283.405396,283.398895,5.843100,5.829100,10.473000,10.479300,246.555099,246.024200,246.554306,246.022095,212.815704,212.814499,18.000000,18.000000,244.307297,243.719406,273.902008,273.747101,15.265800,5.402400,130.435501,357.865387,337.486389
915.001892,299.990204,3612.535889,3615.246582,306.852692,306.851593,283.405487,283.398804,5.843100,5.829400,10.473000,10.479400,246.554504,246.008896,246.554199,246.006607,212.815704,212.814499,18.000000,18.000000,244.367493,243.789902,273.903107,273.750214,15.266000,5.402400,130.489807,357.891510,337.486511
914.999084,299.999390,3612.544189,3615.313965,306.852905,306.851715,283.405487,283.398895,5.843000,5.829000,10.472900,10.479300,246.551300,246.009003,246.552307,246.013901,212.815704,212.814499,18.000000,18.000000,244.318405,243.735306,273.900513,273.744904,15.266100,5.402400,130.459793,357.868500,337.487213
914.996277,299.992798,3612.526611,3615.334961,306.853302,306.851715,283.405487,283.398895,5.842400,5.829200,10.472800,10.479300,246.574493,246.017807,246.579498,246.012695,212.815704,212.814499,18.000000,18.000000,244.214996,243.650894,273.895508,273.747894,15.265900,5.402500,130.282394,357.847809,337.486786
914.997620,300.004303,3612.526855,3615.239014,306.853302,306.851715,283.405396,283.398804,5.842900,5.829400,10.472800,10.479400,246.567093,246.005096,246.564697,246.003296,212.815598,212.814407,18.000000,18.000000,244.357697,243.792404,273.900085,273.750488,15.265800,5.402400,130.270996,357.881012,337.486694
914.997620,300.008301,3612.543213,3615.318359,306.852905,306.851715,283.405304,283.398804,5.842400,5.829600,10.472700,10.479400,246.576706,245.995300,246.581894,245.992294,212.815598,212.814407,18.000000,18.000000,244.298904,243.752808,273.895111,273.751892,15.266000,5.402400,130.308197,357.867004,337.487396
914.998474,300.003510,3612.527832,3615.384033,306.853699,306.851593,283.405304,283.398895,5.842900,5.829600,10.472900,10.479400,246.573303,245.991104,246.569305,245.991394,212.815598,212.814407,18.000000,18.000000,244.352997,243.800705,273.900909,273.752991,15.266000,5.402500,130.146500,357.841309,337.486786
914.999878,300.012512,3612.530518,3615.245850,306.852997,306.851501,283.405212,283.398895,5.843100,5.829800,10.473000,10.479500,246.563293,245.990204,246.561203,245.989899,212.815598,212.814407,18.000000,18.000000,244.370193,243.812302,273.902588,273.754303,15.265800,5.402400,130.079300,357.876709,337.487091
914.999207,300.007202,3612.543213,3615.255371,306.852997,306.851501,283.405304,283.398895,5.842400,5.828800,10.472800,10.479200,246.567001,245.995804,246.572495,246.006195,212.815796,212.814606,18.000000,18.000000,244.218201,243.656494,273.894196,273.742889,15.266000,5.402400,130.132202,357.884888,337.488007
914.999023,300.004089,3612.539063,3615.354004,306.853485,306.851593,283.405304,283.398895,5.842900,5.829300,10.472800,10.479300,246.574997,246.021393,246.569794,246.014999,212.815704,212.814499,18.000000,18.000000,244.266403,243.695496,273.900513,273.749695,15.266200,5.402400,129.970596,357.843811,337.487488
915.001282,300.002197,3612.521240,3615.255371,306.853912,306.851593,283.405304,283.398712,5.842400,5.829400,10.472700,10.479200,246.569107,245.997101,246.575806,245.994797,212.815598,212.814407,18.000000,18.000000,244.324707,243.772003,273.894714,273.750000,15.265900,5.402400,129.857498,357.852814,337.487000
915.002991,300.008392,3612.535156,3615.257324,306.852814,306.851501,283.405212,283.398712,5.842800,5.828800,10.472800,10.479100,246.578201,246.011795,246.570908,246.018799,212.815399,212.814194,18.000000,18.000000,244.259796,243.689194,273.899414,273.743988,15.265900,5.402400,129.897598,357.885895,337.487396
914.996887,299.997314,3612.548340,3615.346924,306.852814,306.851593,283.405212,283.398895,5.843000,5.829300,10.472900,10.479200,246.561798,246.011505,246.560593,246.007904,212.815399,212.814194,18.000000,18.000000,244.361206,243.787598,273.901611,273.749603,15.266100,5.402500,129.860397,357.858887,337.487915
914.995789,300.013214,3612.527832,3615.331787,306.852997,306.851501,283.405304,283.398804,5.843100,5.829400,10.472900,10.479300,246.557098,246.003296,246.556107,246.002502,212.815399,212.814194,18.000000,18.000000,244.378998,243.806503,273.903015,273.750610,15.266000,5.402400,129.657303,357.852692,337.487091
914.996521,300.003296,3612.533936,3615.259766,306.852814,306.851501,283.405396,283.398895,5.842300,5.829300,10.472700,10.479300,246.567596,245.995697,246.577103,245.995193,212.815704,212.814499,18.000000,18.000000,244.267593,243.715103,273.893494,273.748688,15.265900,5.402400,129.688705,357.888000,337.487793
915.000183,300.007385,3612.546143,3615.355957,306.853210,306.851501,283.405487,283.398987,5.842800,5.828900,10.472800,10.479200,246.579102,246.014999,246.571793,246.019501,212.815704,212.814499,18.000000,18.000000,244.238800,243.668304,273.899414,273.744995,15.266200,5.402400,129.648697,357.857605,337.488403
