热功率（MW）915.010925,电功率（MW）299.991913,主回路1冷却剂流量（kg/s）3612.538574,主回路2冷却剂流量（kg/s）3615.324707,主回路1热管段冷却剂温度（℃）306.852814,主回路2热管段冷却剂温度（℃）306.851501,主回路1冷管段冷却剂温度（℃）283.405212,主回路2冷管段冷却剂温度（℃）283.398712,主回路1蒸汽发生器二次侧压力（MPa）5.842700,主回路2蒸汽发生器二次侧压力（MPa）5.829300,主回路1蒸汽发生器水位（m）10.473400,主回路2蒸汽发生器水位（m）10.480000,主回路1蒸汽发生器给水流量（kg/s）246.581894,主回路2蒸汽发生器给水流量（kg/s）246.011307,与前值相同，未使用,与前值相同，未使用,主回路1蒸汽发生器给水温度（℃）212.815598,主回路2蒸汽发生器给水温度（℃）212.814499,恒定量，未使用,恒定量，未使用,主回路1蒸汽发生器蒸汽出口流量（kg/s）244.279297,主回路2蒸汽发生器蒸汽出口流量（kg/s）243.720703,主回路1蒸汽发生器蒸汽出口温度（℃）273.898285,主回路2蒸汽发生器蒸汽出口温度（℃）273.749512,稳压器压力（MPa）15.265100,稳压器水位（m）5.402600,好像是稳压器加热功率，因为变化观察不到规律，未使用,稳压器蒸汽空间温度（℃）357.856293,稳压器水空间温度（℃）337.480011
587.275574,180.790405,3620.025146,3623.940430,298.632904,298.628998,283.358307,283.229706,6.052200,6.065800,10.454400,10.454100,151.449997,152.298294,151.418793,152.283905,188.980896,188.981094,18.000000,18.000000,148.378601,149.242401,276.191589,276.338409,15.412900,4.939700,73.276497,357.865692,335.524597
587.289124,180.786301,3620.022217,3623.984375,298.633789,298.628296,283.357300,283.228699,6.052300,6.066400,10.454500,10.454300,151.430496,152.317398,151.470993,152.357498,188.980301,188.980499,18.000000,18.000000,148.511993,149.346405,276.192688,276.345795,15.412700,4.939500,67.989403,357.831696,335.523285
587.300415,180.783905,3620.016357,3623.883545,298.631989,298.627289,283.356110,283.227295,6.051200,6.065800,10.454200,10.454300,151.502106,152.381393,151.466904,152.340500,188.979401,188.979599,18.000000,18.000000,148.339600,149.196701,276.180389,276.338501,15.412100,4.939400,62.772301,357.842499,335.522003
587.298218,180.779297,3620.036865,3623.899658,298.630096,298.626495,283.354889,283.226013,6.051600,6.066100,10.454300,10.454300,151.452805,152.318207,151.513794,152.378906,188.979095,188.979294,18.000000,18.000000,148.426407,149.296494,276.186096,276.342590,15.411800,4.939100,57.741199,357.871002,335.521301
587.308899,180.773407,3620.058350,3623.988037,298.630096,298.625702,283.353790,283.225006,6.051200,6.065700,10.454200,10.454300,151.629807,152.494095,151.607407,152.470306,188.977905,188.978104,18.000000,18.000000,148.453705,149.322403,276.180389,276.337708,15.411600,4.939000,52.542702,357.844788,335.520905
587.319519,180.772507,3620.046387,3623.975098,298.630096,298.624908,283.352692,283.223907,6.051200,6.065700,10.454300,10.454400,151.532501,152.392593,151.560898,152.421494,188.977402,188.977707,18.000000,18.000000,148.374496,149.245407,276.181488,276.338287,15.411100,4.938800,47.305599,357.820892,335.518707
587.324829,180.766205,3620.055420,3623.914307,298.627899,298.623901,283.351410,283.222687,6.051500,6.066000,10.454500,10.454600,151.686798,152.549103,151.691895,152.553894,188.976700,188.976898,18.000000,18.000000,148.571701,149.442001,276.184113,276.341187,15.410700,4.938600,42.310200,357.848297,335.518005
587.333679,180.753494,3620.072266,3623.969727,298.626801,298.622894,283.350311,283.221588,6.051500,6.066100,10.454800,10.454800,151.677307,152.539093,151.670593,152.531006,188.975998,188.976196,18.000000,18.000000,148.549698,149.421295,276.184509,276.342407,15.410400,4.938400,37.239101,357.842804,335.517395
587.349121,180.754196,3620.065186,3623.918457,298.626404,298.621887,283.349304,283.220490,6.050400,6.065200,10.454500,10.454700,151.628906,152.471802,151.585495,152.427795,188.975998,188.976196,18.000000,18.000000,148.290497,149.178894,276.171509,276.331696,15.409900,4.938200,32.076401,357.824310,335.515289
587.359314,180.745193,3620.083252,3623.925293,298.624908,298.620911,283.347992,283.219208,6.051000,6.065200,10.454700,10.454700,151.549698,152.411896,151.611099,152.477402,188.976807,188.977005,18.000000,18.000000,148.403503,149.267105,276.179291,276.333313,15.409500,4.938000,27.082399,357.842590,335.514313
587.369812,180.741501,3620.102539,3624.050537,298.624298,298.620209,283.346710,283.217987,6.051100,6.065100,10.454800,10.454600,151.756805,152.626694,151.746399,152.624802,188.976303,188.976501,18.000000,18.000000,148.559097,149.414993,276.179993,276.330200,15.409200,4.937900,22.055599,357.820099,335.513214
587.381714,180.741196,3620.093506,3624.051270,298.624786,298.619293,283.345490,283.216614,6.050200,6.064900,10.454600,10.454800,151.647293,152.533707,151.638397,152.512604,188.976196,188.976501,18.000000,18.000000,148.328094,149.176407,276.169312,276.330292,15.408800,4.937700,16.962999,357.801086,335.511292
587.390930,180.735504,3620.094727,3623.993408,298.622803,298.618500,283.344208,283.215302,6.050500,6.065000,10.454800,10.454800,151.742096,152.593903,151.771606,152.628006,188.976395,188.976593,18.000000,18.000000,148.515305,149.400208,276.174286,276.329987,15.408100,4.937500,11.931900,357.813110,335.509399
587.395386,180.735504,3620.121826,3624.013672,298.621704,298.617493,283.342987,283.214111,6.050000,6.064400,10.454800,10.454800,151.732101,152.603897,151.712601,152.581497,188.976303,188.976593,18.000000,18.000000,148.365402,149.223007,276.168213,276.324890,15.407800,4.937300,7.063900,357.828186,335.508789
587.408813,180.729599,3620.133301,3624.020752,298.620087,298.616486,283.341614,283.212708,6.050300,6.064900,10.454900,10.455100,151.771103,152.625107,151.805801,152.661407,188.976700,188.976898,18.000000,18.000000,148.528198,149.407303,276.171600,276.329895,15.407400,4.937100,2.080000,357.813599,335.507599
587.420776,180.730896,3620.126221,3624.062256,298.620514,298.615509,283.340515,283.211609,6.049800,6.065000,10.454900,10.455200,151.828995,152.674301,151.814804,152.652695,188.976700,188.977005,18.000000,18.000000,148.481506,149.372803,276.165192,276.329498,15.407100,4.936900,0.000000,357.789093,335.505615
587.435791,180.729004,3620.135742,3624.029785,298.619110,298.614410,283.339111,283.210388,6.050000,6.064000,10.455200,10.455100,151.744003,152.589798,151.737595,152.596497,188.977402,188.977600,18.000000,18.000000,148.362595,149.241302,276.168213,276.319397,15.406400,4.936800,0.000000,357.796814,335.503693
587.444580,180.724396,3620.148682,3623.992676,298.617188,298.613495,283.337799,283.209106,6.050200,6.064500,10.455300,10.455300,151.810898,152.682205,151.835007,152.708298,188.978104,188.978302,18.000000,18.000000,148.569107,149.423996,276.170288,276.325012,15.405900,4.936600,0.000000,357.809509,335.502899
587.454895,180.725906,3620.166504,3624.078369,298.616608,298.612488,283.336609,283.207794,6.049400,6.064600,10.455200,10.455500,151.835098,152.700195,151.816101,152.669098,188.978500,188.978699,18.000000,18.000000,148.471405,149.347198,276.160889,276.326202,15.405600,4.936400,0.000000,357.795502,335.501892
587.472717,180.723495,3620.166992,3624.107178,298.616913,298.611786,283.335388,283.206696,6.049500,6.064700,10.455400,10.455700,151.791306,152.616898,151.813400,152.640396,188.979507,188.979706,18.000000,18.000000,148.472000,149.386505,276.163788,276.326996,15.405200,4.936200,0.000000,357.763397,335.499786
587.481384,180.723801,3620.162842,3624.013184,298.615387,298.610687,283.333893,283.205109,6.049600,6.063800,10.455500,10.455400,151.860794,152.700394,151.832794,152.683899,188.980301,188.980499,18.000000,18.000000,148.428299,149.308395,276.161713,276.314301,15.404400,4.936100,0.000000,357.778290,335.498108
587.489014,180.720398,3620.182373,3624.008789,298.613586,298.609589,283.332489,283.203613,6.048900,6.063600,10.455500,10.455600,151.712006,152.578506,151.725403,152.587906,188.981705,188.981903,18.000000,18.000000,148.347900,149.216003,276.157806,276.318207,15.404000,4.935800,0.000000,357.795013,335.497498
587.494629,180.714096,3620.199951,3624.202393,298.613007,298.608795,283.331207,283.202301,6.049300,6.063800,10.455500,10.455500,151.895905,152.758499,151.913193,152.779404,188.982498,188.982697,18.000000,18.000000,148.552597,149.428894,276.159485,276.314911,15.403600,4.935700,0.000000,357.759491,335.495514
587.511230,180.715698,3620.190186,3624.143066,298.613007,298.607788,283.329803,283.200806,6.048600,6.063100,10.455500,10.455500,151.811707,152.687500,151.792297,152.666199,188.983307,188.983505,18.000000,18.000000,148.346802,149.212097,276.154602,276.312500,15.403100,4.935500,0.000000,357.754791,335.493195
587.521729,180.710007,3620.205078,3624.014648,298.610199,298.606689,283.328491,283.199493,6.049200,6.063700,10.455700,10.455800,151.905106,152.777893,151.937393,152.809998,188.984207,188.984406,18.000000,18.000000,148.605103,149.478195,276.158813,276.316498,15.402400,4.935300,0.000000,357.779694,335.492310
587.533630,180.713501,3620.221191,3624.134521,298.609802,298.605591,283.327209,283.198212,6.048400,6.062900,10.455700,10.455700,151.892105,152.761795,151.847107,152.716904,188.984894,188.985107,18.000000,18.000000,148.335800,149.209305,276.149506,276.306702,15.402100,4.935100,0.000000,357.764801,335.490997
587.549927,180.707001,3620.222168,3624.137939,298.609314,298.604614,283.325989,283.197113,6.048800,6.063300,10.455900,10.455900,151.831894,152.705002,151.882507,152.756195,188.986496,188.986694,18.000000,18.000000,148.546005,149.416306,276.155609,276.312408,15.401700,4.934900,0.000000,357.740204,335.489410
587.568298,180.707504,3620.222168,3624.139893,298.608704,298.603607,283.324799,283.195801,6.048300,6.063200,10.455800,10.456000,151.944504,152.811005,151.922806,152.784195,188.987396,188.987595,18.000000,18.000000,148.463699,149.346298,276.147614,276.308411,15.401100,4.934800,0.000000,357.739807,335.487213
587.581116,180.705399,3620.233643,3624.086670,298.607697,298.602509,283.323395,283.194489,6.048400,6.062600,10.456100,10.456000,151.838196,152.705902,151.844406,152.717896,188.988907,188.989197,18.000000,18.000000,148.434296,149.304092,276.151398,276.305695,15.400600,4.934500,0.000000,357.751190,335.485687
587.595093,180.703094,3620.254639,3624.111084,298.605286,298.601593,283.322113,283.193207,6.048600,6.063000,10.456300,10.456300,151.931396,152.807205,151.940002,152.816696,188.990295,188.990494,18.000000,18.000000,148.602203,149.467300,276.153412,276.309296,15.400100,4.934300,0.000000,357.756805,335.485291
587.605103,180.706299,3620.258301,3624.162598,298.605194,298.600586,283.320892,283.191895,6.048000,6.062500,10.456200,10.456300,151.919098,152.795898,151.882095,152.757004,188.991592,188.991806,18.000000,18.000000,148.407700,149.274307,276.143707,276.301086,15.399800,4.934200,0.000000,357.725800,335.483887
587.621887,180.702805,3620.259033,3624.125977,298.604095,298.599792,283.319489,283.190613,6.047900,6.062400,10.456400,10.456400,151.794006,152.663193,151.823898,152.692795,188.993698,188.993896,18.000000,18.000000,148.458206,149.330505,276.147400,276.304291,15.399200,4.934000,0.000000,357.726410,335.481903
587.631470,180.700104,3620.275391,3624.115723,298.602997,298.598907,283.318207,283.189209,6.048300,6.062800,10.456500,10.456600,151.951508,152.821594,151.953003,152.822403,188.995193,188.995407,18.000000,18.000000,148.625595,149.496902,276.149292,276.305908,15.398700,4.933800,0.000000,357.743500,335.480804
587.637817,180.703506,3620.284668,3624.202393,298.602509,298.598114,283.316803,283.187897,6.048300,6.061800,10.456800,10.456400,151.899399,152.786194,151.860596,152.759705,188.996704,188.996902,18.000000,18.000000,148.473297,149.310196,276.149597,276.294495,15.398400,4.933600,0.000000,357.713409,335.479187
587.655029,180.701797,3620.281982,3624.169189,298.602203,298.596985,283.315613,283.186615,6.047300,6.062200,10.456500,10.456700,151.811005,152.706696,151.821304,152.700394,188.998795,188.998993,18.000000,18.000000,148.417694,149.273895,276.136810,276.301208,15.397700,4.933500,0.000000,357.709686,335.477386
587.666809,180.698303,3620.298584,3624.163574,298.601013,298.595886,283.314087,283.185211,6.047500,6.062400,10.456600,10.456900,151.877304,152.727707,151.907394,152.756500,189.000793,189.001099,18.000000,18.000000,148.561996,149.457993,276.142487,276.302704,15.397300,4.933300,0.000000,357.710785,335.476013
587.677612,180.699402,3620.306885,3624.163818,298.599304,298.594788,283.312592,283.183807,6.047200,6.062200,10.456600,10.456900,151.941299,152.782196,151.922104,152.759293,189.002304,189.002502,18.000000,18.000000,148.473297,149.369705,276.135803,276.297485,15.396800,4.933100,0.000000,357.713287,335.474792
587.693176,180.698700,3620.322266,3624.187988,298.598297,298.593811,283.311188,283.182495,6.047100,6.061300,10.456800,10.456800,151.819000,152.668503,151.815308,152.673401,189.004395,189.004593,18.000000,18.000000,148.387894,149.259903,276.138489,276.292297,15.396500,4.932900,0.000000,357.701996,335.473206
587.708008,180.694702,3620.334961,3624.277100,298.597198,298.592804,283.309906,283.181213,6.047400,6.061900,10.456900,10.456900,151.932297,152.794495,151.953995,152.818207,189.006302,189.006500,18.000000,18.000000,148.615005,149.482697,276.140411,276.295197,15.396000,4.932700,0.000000,357.694611,335.471588
