热功率（MW）915.010925,电功率（MW）299.991913,主回路1冷却剂流量（kg/s）3612.538574,主回路2冷却剂流量（kg/s）3615.324707,主回路1热管段冷却剂温度（℃）306.852814,主回路2热管段冷却剂温度（℃）306.851501,主回路1冷管段冷却剂温度（℃）283.405212,主回路2冷管段冷却剂温度（℃）283.398712,主回路1蒸汽发生器二次侧压力（MPa）5.842700,主回路2蒸汽发生器二次侧压力（MPa）5.829300,主回路1蒸汽发生器水位（m）10.473400,主回路2蒸汽发生器水位（m）10.480000,主回路1蒸汽发生器给水流量（kg/s）246.581894,主回路2蒸汽发生器给水流量（kg/s）246.011307,与前值相同，未使用,与前值相同，未使用,主回路1蒸汽发生器给水温度（℃）212.815598,主回路2蒸汽发生器给水温度（℃）212.814499,恒定量，未使用,恒定量，未使用,主回路1蒸汽发生器蒸汽出口流量（kg/s）244.279297,主回路2蒸汽发生器蒸汽出口流量（kg/s）243.720703,主回路1蒸汽发生器蒸汽出口温度（℃）273.898285,主回路2蒸汽发生器蒸汽出口温度（℃）273.749512,稳压器压力（MPa）15.265100,稳压器水位（m）5.402600,好像是稳压器加热功率，因为变化观察不到规律，未使用,稳压器蒸汽空间温度（℃）357.856293,稳压器水空间温度（℃）337.480011
587.232727,180.861099,3619.883545,3623.718750,298.647308,298.644196,283.375702,283.247589,6.054000,6.067700,10.454300,10.454100,150.576996,151.444305,150.572906,151.447495,189.018707,189.018906,18.000000,18.000000,148.378906,149.217606,276.211487,276.361389,15.417000,4.943500,192.389496,357.905914,335.531189
587.227783,180.855804,3619.898193,3623.765869,298.646912,298.643707,283.375305,283.247101,6.054100,6.068200,10.454300,10.454300,150.655899,151.532196,150.682602,151.559097,189.016495,189.016693,18.000000,18.000000,148.507599,149.352798,276.210999,276.365814,15.417100,4.943300,186.979294,357.898895,335.532104
587.225403,180.849503,3619.903809,3623.870361,298.647888,298.643188,283.374908,283.246613,6.053100,6.068400,10.454000,10.454400,150.692001,151.542404,150.684204,151.521500,189.014206,189.014496,18.000000,18.000000,148.341599,149.230103,276.200989,276.367798,15.417200,4.943200,181.513306,357.868896,335.531708
587.225586,180.850494,3619.887451,3623.837402,298.648010,298.642700,283.374512,283.246094,6.053600,6.067900,10.454100,10.454100,150.735107,151.563202,150.755798,151.594193,189.012299,189.012497,18.000000,18.000000,148.398895,149.283798,276.207703,276.359314,15.417100,4.943100,175.951508,357.856293,335.530914
587.222473,180.845505,3619.880371,3623.773926,298.647095,298.642212,283.373810,283.245392,6.053800,6.067700,10.454100,10.454100,150.752808,151.621597,150.770905,151.642807,189.010101,189.010406,18.000000,18.000000,148.429794,149.272003,276.208099,276.361694,15.416700,4.942900,170.522705,357.878387,335.530487
587.216125,180.842896,3619.906250,3623.771484,298.644989,298.641510,283.372986,283.244598,6.053000,6.067900,10.453900,10.454000,150.846207,151.703201,150.843201,151.693802,189.007904,189.008102,18.000000,18.000000,148.355301,149.228104,276.199799,276.359985,15.416500,4.942700,165.162598,357.901093,335.531708
587.210693,180.838593,3619.908691,3623.798584,298.644897,298.640900,283.372406,283.243896,6.053500,6.067500,10.454000,10.453900,150.846100,151.706604,150.876694,151.743301,189.005798,189.005997,18.000000,18.000000,148.429001,149.287704,276.206085,276.359192,15.416600,4.942600,159.786697,357.867401,335.531708
587.211426,180.835602,3619.906250,3623.734619,298.644196,298.640198,283.371613,283.243195,6.052800,6.067900,10.453800,10.454100,150.955002,151.809204,150.954102,151.799103,189.003494,189.003693,18.000000,18.000000,148.391205,149.270294,276.197906,276.362000,15.416300,4.942400,154.236298,357.891998,335.531189
587.207397,180.832108,3619.929688,3623.810791,298.642395,298.639496,283.371002,283.242493,6.053300,6.068000,10.454000,10.454200,150.988602,151.825699,151.019394,151.858795,189.001404,189.001694,18.000000,18.000000,148.502304,149.391205,276.204803,276.363098,15.416100,4.942100,148.924805,357.902405,335.531494
587.209717,180.832703,3619.928467,3623.857178,298.643005,298.638794,283.370300,283.241913,6.053100,6.068000,10.454000,10.454300,151.053207,151.893707,151.047104,151.882797,188.999207,188.999496,18.000000,18.000000,148.443497,149.332199,276.199005,276.364288,15.416200,4.942000,143.546097,357.871796,335.531311
587.218323,180.830795,3619.928467,3623.839844,298.642303,298.638092,283.369690,283.241211,6.052700,6.067300,10.454000,10.454000,151.015503,151.833206,151.002808,151.831207,188.997604,188.997803,18.000000,18.000000,148.286194,149.183395,276.198700,276.352203,15.415900,4.941900,138.074402,357.870911,335.530487
587.217773,180.823196,3619.925537,3623.745117,298.641602,298.637390,283.368805,283.240387,6.053100,6.067200,10.454100,10.454000,151.020493,151.887207,151.056900,151.925903,188.996307,188.996506,18.000000,18.000000,148.446198,149.297104,276.202301,276.356903,15.415600,4.941700,132.691406,357.889008,335.529907
587.220520,180.819504,3619.959229,3623.873291,298.640900,298.636810,283.368011,283.239410,6.053200,6.067200,10.454200,10.453900,151.162903,152.036499,151.160706,152.041794,188.994293,188.994507,18.000000,18.000000,148.486298,149.335495,276.203308,276.352112,15.415500,4.941500,127.366997,357.886597,335.530396
587.224121,180.818207,3619.942627,3623.892822,298.640991,298.636200,283.367188,283.238586,6.053000,6.067100,10.454100,10.454100,151.111694,152.016602,151.118805,152.018600,188.992493,188.992706,18.000000,18.000000,148.416702,149.247696,276.198212,276.354889,15.415500,4.941300,122.028397,357.856598,335.529785
587.229370,180.814301,3619.942383,3623.858398,298.640198,298.635498,283.366394,283.237701,6.052200,6.067300,10.453900,10.454100,151.164993,152.023407,151.173492,152.024307,188.990997,188.991302,18.000000,18.000000,148.367203,149.255005,276.193512,276.354004,15.415100,4.941200,116.653900,357.864594,335.528412
587.232178,180.809402,3619.959473,3623.756592,298.638397,298.634796,283.365387,283.236786,6.052800,6.066700,10.454100,10.453900,151.220398,152.089706,151.230606,152.105896,188.989502,188.989700,18.000000,18.000000,148.432693,149.287704,276.198792,276.349792,15.414800,4.941000,111.352402,357.890900,335.529114
587.232117,180.806305,3619.973877,3623.900146,298.638489,298.634003,283.364410,283.235901,6.052600,6.067200,10.454000,10.454200,151.286896,152.162292,151.303894,152.174606,188.987900,188.988098,18.000000,18.000000,148.485703,149.344894,276.193909,276.354187,15.414700,4.940800,106.113899,357.865692,335.528595
587.239990,180.805099,3619.971191,3623.895264,298.637299,298.633209,283.363495,283.234802,6.052000,6.067000,10.454000,10.454200,151.283905,152.122696,151.282501,152.118896,188.986496,188.986694,18.000000,18.000000,148.354004,149.249496,276.190887,276.349915,15.414400,4.940700,100.743797,357.859711,335.527496
587.245117,180.799698,3619.976074,3623.804932,298.637085,298.632294,283.362396,283.233795,6.052500,6.066400,10.454200,10.454000,151.308304,152.169800,151.320404,152.187393,188.985397,188.985596,18.000000,18.000000,148.428802,149.285004,276.195190,276.347290,15.414100,4.940400,95.410797,357.875702,335.526611
587.244629,180.796204,3620.004883,3623.880859,298.634796,298.631592,283.361511,283.232788,6.052600,6.066800,10.454300,10.454200,151.385101,152.256699,151.400101,152.272797,188.983994,188.984299,18.000000,18.000000,148.534195,149.386795,276.195892,276.350708,15.413800,4.940200,90.259598,357.883789,335.526886
587.252380,180.796097,3620.001709,3624.000000,298.635406,298.630890,283.360687,283.231995,6.051700,6.066900,10.454000,10.454400,151.401703,152.258301,151.387207,152.230392,188.982803,188.983002,18.000000,18.000000,148.380493,149.265900,276.184692,276.351898,15.413600,4.940100,85.000999,357.848785,335.525787
587.265015,180.792007,3619.997803,3623.966309,298.635101,298.630005,283.359589,283.230988,6.051900,6.067100,10.454200,10.454500,151.399597,152.217194,151.430099,152.247299,188.982101,188.982300,18.000000,18.000000,148.464798,149.379105,276.189514,276.352814,15.413300,4.939900,79.679497,357.843597,335.524292
