热功率（MW）915.010925,电功率（MW）299.991913,主回路1冷却剂流量（kg/s）3612.538574,主回路2冷却剂流量（kg/s）3615.324707,主回路1热管段冷却剂温度（℃）306.852814,主回路2热管段冷却剂温度（℃）306.851501,主回路1冷管段冷却剂温度（℃）283.405212,主回路2冷管段冷却剂温度（℃）283.398712,主回路1蒸汽发生器二次侧压力（MPa）5.842700,主回路2蒸汽发生器二次侧压力（MPa）5.829300,主回路1蒸汽发生器水位（m）10.473400,主回路2蒸汽发生器水位（m）10.480000,主回路1蒸汽发生器给水流量（kg/s）246.581894,主回路2蒸汽发生器给水流量（kg/s）246.011307,与前值相同，未使用,与前值相同，未使用,主回路1蒸汽发生器给水温度（℃）212.815598,主回路2蒸汽发生器给水温度（℃）212.814499,恒定量，未使用,恒定量，未使用,主回路1蒸汽发生器蒸汽出口流量（kg/s）244.279297,主回路2蒸汽发生器蒸汽出口流量（kg/s）243.720703,主回路1蒸汽发生器蒸汽出口温度（℃）273.898285,主回路2蒸汽发生器蒸汽出口温度（℃）273.749512,稳压器压力（MPa）15.265100,稳压器水位（m）5.402600,好像是稳压器加热功率，因为变化观察不到规律，未使用,稳压器蒸汽空间温度（℃）357.856293,稳压器水空间温度（℃）337.480011
587.333374,180.893402,3619.845947,3623.831543,298.653595,298.648987,283.378296,283.250305,6.054400,6.068100,10.454900,10.454700,150.095596,150.971405,150.104599,150.984406,189.041595,189.041901,18.000000,18.000000,148.381607,149.216095,276.215790,276.363892,15.416900,4.945100,246.072296,357.852814,335.524994
587.314392,180.889496,3619.855713,3623.721924,298.651886,298.648499,283.378204,283.250092,6.053600,6.068600,10.454600,10.454800,150.170395,151.033600,150.175903,151.027802,189.039398,189.039597,18.000000,18.000000,148.386200,149.239899,276.207397,276.368896,15.417100,4.944900,240.650696,357.891388,335.526611
587.301086,180.885498,3619.871826,3623.814453,298.651398,298.648102,283.378113,283.250000,6.054000,6.068700,10.454600,10.454800,150.223694,151.058899,150.260300,151.096695,189.037201,189.037399,18.000000,18.000000,148.413101,149.302795,276.211395,276.370514,15.417300,4.944800,235.084595,357.879700,335.527710
587.288208,180.882599,3619.854004,3623.758545,298.651703,298.647797,283.377899,283.249908,6.054200,6.068100,10.454600,10.454500,150.309998,151.157303,150.297302,151.155106,189.034607,189.034897,18.000000,18.000000,148.434296,149.303406,276.213806,276.364807,15.417100,4.944600,229.501297,357.872314,335.527802
587.273926,180.880997,3619.858154,3623.712891,298.650299,298.647308,283.377686,283.249695,6.053700,6.068300,10.454400,10.454500,150.276093,151.148499,150.294495,151.158401,189.032501,189.032700,18.000000,18.000000,148.342407,149.183395,276.209015,276.365509,15.417200,4.944400,224.079605,357.904205,335.528503
587.264893,180.875397,3619.878418,3623.828369,298.650513,298.646912,283.377594,283.249512,6.053800,6.068300,10.454300,10.454400,150.373306,151.218597,150.396500,151.244705,189.030197,189.030396,18.000000,18.000000,148.389801,149.267502,276.208710,276.366302,15.417400,4.944300,218.520599,357.883392,335.529694
587.257507,180.871902,3619.863037,3623.847900,298.650909,298.646393,283.377289,283.249115,6.054000,6.068100,10.454400,10.454300,150.432999,151.297699,150.443207,151.310699,189.027603,189.027802,18.000000,18.000000,148.408798,149.262405,276.211792,276.363403,15.417100,4.944200,212.944504,357.860992,335.528992
587.244385,180.869003,3619.870361,3623.740723,298.649292,298.645813,283.376892,283.248810,6.053700,6.068400,10.454200,10.454400,150.504593,151.369598,150.510696,151.367996,189.025101,189.025299,18.000000,18.000000,148.447296,149.300995,276.208710,276.367004,15.417200,4.944000,207.557205,357.898193,335.530212
587.238281,180.866898,3619.880127,3623.882568,298.649689,298.645386,283.376587,283.248413,6.053600,6.068500,10.454200,10.454400,150.520401,151.352493,150.542007,151.371994,189.022797,189.022995,18.000000,18.000000,148.377899,149.268707,276.206390,276.368713,15.417300,4.943900,201.995407,357.869598,335.530487
587.232727,180.863007,3619.871338,3623.723145,298.648590,298.644714,283.376007,283.247986,6.053900,6.068100,10.454300,10.454200,150.615295,151.450699,150.610504,151.455002,189.020294,189.020599,18.000000,18.000000,148.436401,149.314896,276.210388,276.362915,15.417000,4.943600,196.528000,357.891510,335.530609
587.227783,180.861099,3619.893066,3623.730713,298.647400,298.644104,283.375610,283.247498,6.054000,6.067900,10.454300,10.454200,150.572906,151.447495,150.589005,151.465805,189.018204,189.018402,18.000000,18.000000,148.397293,149.234207,276.211487,276.362610,15.417200,4.943500,191.079102,357.902588,335.531891
587.225403,180.855804,3619.897949,3623.856934,298.647705,298.643707,283.375397,283.247101,6.053900,6.068300,10.454300,10.454300,150.682602,151.559097,150.696396,151.569107,189.015900,189.016098,18.000000,18.000000,148.498505,149.346207,276.209808,276.366211,15.417200,4.943400,185.555893,357.875397,335.531799
587.225586,180.849503,3619.890137,3623.856934,298.648895,298.643188,283.374908,283.246613,6.053000,6.068500,10.454000,10.454400,150.684204,151.521500,150.687302,151.513504,189.013702,189.013901,18.000000,18.000000,148.338699,149.233505,276.201385,276.367798,15.417000,4.943200,180.015594,357.856415,335.530914
587.222473,180.850494,3619.880127,3623.789307,298.647614,298.642609,283.374298,283.245911,6.053700,6.067600,10.454100,10.454000,150.755798,151.594193,150.759399,151.609604,189.011703,189.011902,18.000000,18.000000,148.390396,149.267593,276.207886,276.358093,15.416700,4.943000,174.576797,357.872711,335.530304
587.216125,180.845505,3619.894531,3623.755371,298.645996,298.641998,283.373688,283.245300,6.053700,6.067900,10.454100,10.454100,150.770905,151.642807,150.803299,151.672897,189.009598,189.009796,18.000000,18.000000,148.445694,149.288895,276.207214,276.362488,15.416600,4.942800,169.236694,357.900085,335.530914
587.210693,180.842896,3619.915527,3623.769775,298.645111,298.641388,283.372894,283.244507,6.052900,6.067700,10.453900,10.454000,150.843201,151.693802,150.834900,151.683197,189.007294,189.007599,18.000000,18.000000,148.335297,149.210693,276.200012,276.358887,15.416700,4.942700,163.855103,357.895813,335.532410
587.211426,180.838593,3619.900635,3623.780518,298.644806,298.640686,283.372314,283.243805,6.053500,6.067700,10.454000,10.454000,150.876694,151.743301,150.913300,151.779907,189.005203,189.005493,18.000000,18.000000,148.448807,149.305695,276.205414,276.359985,15.416500,4.942500,158.317596,357.869385,335.531311
587.207397,180.835602,3619.919434,3623.790039,298.643707,298.640198,283.371490,283.243103,6.052700,6.067900,10.453800,10.454100,150.954102,151.799103,150.953995,151.791000,189.003006,189.003204,18.000000,18.000000,148.384003,149.268204,276.198212,276.362213,15.416300,4.942300,152.974594,357.900208,335.531403
587.209717,180.832108,3619.931641,3623.836670,298.642487,298.639404,283.371002,283.242401,6.053400,6.068000,10.454000,10.454200,151.019394,151.858795,151.042999,151.883301,189.000900,189.001099,18.000000,18.000000,148.512604,149.399796,276.204987,276.363190,15.416300,4.942200,147.597305,357.888092,335.531891
587.218323,180.832703,3619.920654,3623.854004,298.643311,298.638702,283.370209,283.241791,6.052800,6.068100,10.454000,10.454300,151.047104,151.882797,151.035294,151.861206,188.998795,188.998993,18.000000,18.000000,148.419601,149.312607,276.197601,276.364410,15.416000,4.942000,142.105606,357.864288,335.531097
587.217773,180.830795,3619.927734,3623.801025,298.641815,298.637909,283.369598,283.241089,6.052900,6.066900,10.454000,10.453900,151.002808,151.831207,150.993500,151.837906,188.997299,188.997604,18.000000,18.000000,148.284103,149.173706,276.199799,276.351013,15.415800,4.941800,136.776901,357.881409,335.530396
587.220520,180.806503,3619.941406,3623.798828,298.640289,298.637299,283.368713,283.240204,6.053200,6.067500,10.454100,10.454000,151.056900,151.925903,151.101303,151.970505,188.995804,188.996094,18.000000,18.000000,148.478500,149.329895,276.202393,276.357788,15.415700,4.941600,131.452606,357.894501,335.530487
587.224121,180.804794,3619.945313,3623.901855,298.641510,298.636688,283.367889,283.239288,6.053200,6.066900,10.454200,10.453900,151.160706,152.041794,151.142197,152.033203,188.993805,188.994003,18.000000,18.000000,148.464294,149.309204,276.203491,276.350800,15.415700,4.941500,126.060997,357.860901,335.529999
